Basler_acA2040-55uc
Tracking height (px): 500 | Tracking width (px): 500
File creation timestamp:  2017-11-29 19:45:48
frame,cam_timestamp,sys_timestamp, green_x,green_y,red_x,red_y
319,32975716194,720777515734963,305.278,212.222,320,178.5
320,32995724733,720777535006729,305.235,212.353,320,178.5
321,33015735648,720777562542345,305.176,212.294,320,178.5
322,33035744187,720777593990886,305.111,212.389,320,178.5
323,33055754967,720777624751343,305.125,212.438,320,178.5
324,33075768447,720777639876641,305.235,212.353,320,178.5
325,33095779416,720777656075270,305.25,212.25,320,178.5
326,33115788144,720777686540304,305.235,212.353,320,178.5
327,33135796926,720777703209727,305.235,212.353,320,178.5
328,33155807625,720777717968598,305.5,212.563,320,178.5
329,33175820430,720777733950508,305.235,212.353,320,178.5
330,33195830967,720777749615038,305.235,212.353,320,178.5
331,33215839938,720777764727789,305.412,212.412,320,178.5
332,33235850664,720777781001984,305.333,212.278,320,178.5
333,33255860202,720777795775113,305.35,212.3,320,178.5
334,33275871171,720777815168356,305.263,212.211,320,178.5
335,33295879899,720777842285077,305.15,212.2,319.667,178.667
336,33315888681,720777857996657,305.211,212.368,319.667,178.667
337,33335899407,720777875220426,305,212.75,319.667,178.667
338,33355908054,720777895324280,305,212.45,319.667,178.667
339,33375915270,720777920873778,304.75,212.2,319.667,178.667
340,33395924241,720777936771281,304.684,212.053,319.5,178.5
341,33415935291,720777955196986,304.75,211.85,319.5,178.5
342,33435943938,720777975251508,304.611,212.222,319.5,178.5
343,33455954664,720777999695737,304.75,211.85,319.5,178.5
344,33475967280,720778015209419,304.684,212.053,319.5,178.5
345,33495980409,720778035267078,304.75,211.85,319.5,178.5
346,33515991081,720778055287381,304.579,212.105,319.5,178.5
347,33535999620,720778076985833,304.529,211.882,319.5,178.5
348,33556010616,720778095268960,304.176,211.647,319.333,178.333
349,33576023367,720778115297817,304.375,211.563,319.333,178.333
350,33596034093,720778138991798,304.333,211.167,319.333,178.333
351,33616043199,720778155301353,304.118,211.176,319,178.5
352,33636053736,720778175374125,303.95,211.05,319,178.5
353,33656062842,720778202854706,304.105,210.579,319,178.5
354,33676073568,720778217560823,304.105,210.579,319,177
355,33696086346,720778235401101,303.929,211.143,319,177
356,33716099178,720778255386330,303.714,211.143,319,177.5
357,33736110282,720778281009113,303.5,211,319,177.5
358,33756119334,720778295644226,303.556,211.389,319,177.5
359,33776130006,720778315398763,303.471,211.294,318.667,177.667
360,33796143459,720778342961469,303.059,211.176,318.667,177.667
361,33816154131,720778359018090,303.043,211,318.5,177.5
362,33836162859,720778375416614,302.944,211.056,318.5,177.5
363,33856173504,720778395459730,302.733,210.533,318.5,177.5
364,33876186147,720778421107892,302.824,210.824,318.5,177.5
365,33896199249,720778435845091,302.7,210.2,318.333,177.333
366,33916209921,720778455449920,302.7,210.2,318.333,177.333
367,33936218649,720778475483911,302.526,210.053,318.333,177.333
368,33956229132,720778499159642,302.667,209.81,318.333,177.333
369,33976238157,720778515558166,302.727,209.636,318,177.5
370,33996248829,720778535579895,302.667,209.81,318,177
371,34016261661,720778562239794,302.706,209.529,318,177
372,34036272441,720778577055126,302.526,210.053,318,176.5
373,34056281925,720778595565808,302.625,209.625,318,176.5
374,34076291031,720778625286582,302.444,209.722,318,176.5
375,34096301757,720778639830445,302.526,210.053,318,176.5
376,34116314535,720778670476839,302.368,209.842,318,176.5
377,34136325261,720778686168174,302.158,209.737,318,176.5
378,34156333746,720778702825905,302.333,210.2,318,176.5
379,34176344769,720778718491291,302.063,210.125,318,176.5
380,34196357520,720778735675137,301.609,209.609,317.667,176.667
381,34216368327,720778765234798,302.053,209.737,317.667,176.667
382,34236377676,720778795846973,302.214,209.786,317.667,176.667
383,34256386917,720778811854547,301.889,209.722,317.667,176.667
384,34276394133,720778828251075,301.714,209.571,317.667,176.667
385,34296406938,720778842950918,301.895,209.579,317.5,176.5
386,34316417637,720778857704657,301.895,209.579,317.667,176.667
387,34336426743,720778875678103,301.824,209.882,317.5,176.5
388,34356437577,720778895749164,302.048,209.381,317.5,176.5
389,34376450517,720778921835327,302.286,209.929,317.5,176.5
390,34396461864,720778937337032,302.368,208.947,317.5,176.5
391,34416470511,720778955717683,302.368,208.947,317.5,176.5
392,34436481237,720778975760513,302.182,208.955,317.5,176.5
393,34456494474,720778998398273,302.182,208.955,317.5,176.5
394,34476507576,720779015856155,302.364,209.136,317.5,176.5
395,34496518221,720779035821993,302.364,209.136,317.5,176.5
396,34516527246,720779055835738,302.684,208.842,317.5,176.5
397,34536538242,720779077282111,302.667,209,317.5,176.5
398,34556550831,720779095888606,302.875,209.563,317.5,176.5
399,34576557750,720779116024968,302.813,209.313,317.5,176.5
400,34596570528,720779139371628,302.462,210.385,317.5,176.5
401,34616581254,720779155845718,302.7,210.5,317.5,176.5
402,34636590360,720779175886553,302.353,209.647,317.5,176.5
403,34656598872,720779195894309,302.6,209.75,317.5,176.5
404,34676609679,720779218347857,302.45,209.95,317.5,176.5
405,34696623159,720779235876743,302.611,210,317.667,176.667
406,34716634128,720779255985160,302.667,209.722,317.667,176.667
407,34736642856,720779281310524,302.5,209.75,317.667,176.667
408,34756653339,720779310937197,302.65,209.95,317.667,176.667
409,34776666495,720779327078794,302.6,210.25,317.667,176.667
410,34796677464,720779342130236,302.727,209.636,318,176.5
411,34816686813,720779359622052,302.684,209.737,318,176.5
412,34836695784,720779375934744,302.611,210.222,318,176.5
413,34856706510,720779395999247,302.5,210.714,318,176.5
414,34876719315,720779420392718,302.529,210.353,318,176.5
415,34896730419,720779436879640,302.529,210.353,318,177
416,34916738958,720779455980027,302.786,210.571,318,177.5
417,34936749873,720779476011166,302.714,210.643,318,177.5
418,34956762516,720779499599639,302.714,210.643,318,177.5
419,34976773296,720779516029816,303,211,318.333,177.333
420,34996782672,720779536067513,303.067,210.733,318.333,177.333
421,35016799905,720779561767859,303.438,210.688,318.333,177.333
422,35036807121,720779576557242,303.5,210.875,318.5,177.5
423,35056819710,720779596111313,303.588,210.882,318.5,177.5
424,35076830760,720779616078863,303.688,211.063,318.5,177.5
425,35096840298,720779640817944,303.733,210.933,318.5,177.5
426,35116851348,720779656167090,304.095,211.429,318.5,177.5
427,35136864126,720779676165721,304.182,210.818,318.667,177.667
428,35156875473,720779701795063,304.261,211,318.667,177.667
429,35176884471,720779717372335,304.55,211.25,319,177.5
430,35196895413,720779736205244,304.476,211.19,319,177.5
431,35216908245,720779756148555,304.35,211.4,319,177.5
432,35236921185,720779780228638,304.45,211.4,319,177.5
433,35256932532,720779796899773,304.591,211.455,319,178.5
434,35276941206,720779816227144,304.522,211.565,319,178.5
435,35296951905,720779843855151,304.524,211.524,319,178.5
436,35316965142,720779858516784,304.526,211.842,319.333,178.333
437,35336976624,720779876199085,304.471,212.118,319.333,178.333
438,35356985109,720779896235642,304.75,211.85,319.333,178.333
439,35376996132,720779921325751,304.727,211.636,319.5,178.5
440,35397008937,720779936684878,304.727,211.636,319.5,178.5
441,35417021769,720779956372973,304.529,212.353,319.5,178.5
442,35437032252,720779983843289,304.75,211.85,319.5,178.5
443,35457041277,720779999533768,304.529,212.353,319.667,178.667
444,35477052273,720780016350332,304.529,212.353,319.667,178.667
445,35497065726,720780036345256,304.529,212.353,319.667,178.667
446,35517076695,720780056379247,304.438,212.25,319.667,178.667
447,35537085396,720780077864687,304.438,212.25,320,178.5
448,35557096095,720780096389627,304.429,212.5,320,178.5
449,35577108711,720780116374570,304.438,212.25,320,178
450,35597121867,720780139797937,304.533,212.6,320,178
451,35617132512,720780156383809,304.429,212.5,320,178
452,35637145398,720780176381870,304.563,212.75,0,0
453,35657156367,720780202911453,304.563,212.75,0,0
454,35677165716,720780218603072,304.556,212.5,0,0
455,35697176685,720780236459604,304.556,212.5,0,0
456,35717185413,720780256461372,304.7,212.5,320,180
457,35737196193,720780280809503,304.55,212.2,0,0
458,35757204921,720780296468330,304.619,212.095,0,0
459,35777213595,720780316553079,304.667,211.81,0,0
460,35797224321,720780344057327,304.667,211.81,0,0
461,35817236937,720780358799660,304.667,211.81,0,0
462,35837247960,720780376494507,304.667,211.81,0,0
463,35857257498,720780396524506,304.333,212.286,0,0
464,35877268467,720780420505355,304.5,211.833,319.5,179
465,35897281326,720780436610167,302.895,210.789,319.333,178.667
466,35917292106,720780456542072,300,212,318.333,178.333
467,35937300834,720780476569219,297.667,208.667,318,178.5
468,35957311479,720780500045625,295.667,208.667,317,179
469,35977324959,720780516553079,293.667,208.333,315.5,179
470,35997338061,720780536674613,292.571,207.857,314.333,179.333
471,36017349732,720780561121693,291.667,206.556,313.5,178.5
472,36037358406,720780576860364,290.583,206.25,0,0
473,36057369132,720780596634006,289.5,206.4,312.333,177.333
