frame,timestamp,framerate
1014,366894646074612,69.0734
1015,366894666653553,48.5934
1016,366894692903601,38.0952
1017,366894710259363,57.6178
1018,366894723905784,73.2793
1019,366894739943109,62.3545
1020,366894756489492,60.4362
1021,366894785189412,34.8433
1022,366894801645966,60.7661
1023,366894833535504,31.3582
1024,366894867934395,29.0707
1025,366894896255910,35.3088
1026,366894926725545,32.8196
1027,366894942928812,61.7159
1028,366894959722515,59.5461
1029,366894990347643,32.6529
1030,366895020799458,32.8388
1031,366895037044413,61.5576
1032,366895052339481,65.3806
1033,366895069024077,59.9355
1034,366895098192798,34.2833
1035,366895116539514,54.5057
1036,366895145006802,35.128
1037,366895176511887,31.7409
1038,366895200144096,42.3151
1039,366895224337311,41.3339
1040,366895240051770,63.6357
1041,366895254969189,67.0357
1042,366895285448895,32.8087
1043,366895317029931,31.6646
1044,366895349124129,31.1583
1045,366895379896056,32.4972
1046,366895396463931,60.3578
1047,366895412730864,61.4744
1048,366895442434077,33.6664
1049,366895457589258,65.984
1050,366895474177761,60.2827
1051,366895488897162,67.9375
1052,366895505301876,60.9581
1053,366895521836406,60.4795
1054,366895552369302,32.7516
1055,366895583782263,31.834
1056,366895599413184,63.9758
1057,366895614608703,65.8089
1058,366895645361973,32.5169
1059,366895661189076,63.1828
1060,366895676946006,63.4641
1061,366895707046713,33.2218
1062,366895723590045,60.4473
1063,366895740150063,60.3864
1064,366895755994662,63.113
1065,366895772613081,60.1742
1066,366895801726290,34.3487
1067,366895833954705,31.0285
1068,366895864426635,32.8171
1069,366895880563671,61.9692
1070,366895897030080,60.7297
1071,366895927124307,33.229
1072,366895957549635,32.8674
1073,366895976285664,53.3731
